canton,city,name_fr,cuisine_type,price_range,avg_rating,review_count,phone,email,website,is_published,is_featured,claim_status,address,postal_code,slug,id,merchant_id
valais,Martigny,La Vache Qui Vole !,suisse,2,4,791,+41 27 722 38 33,,https://www.vachequivole.ch/,true,false,unclaimed,Pl. Centrale 2B,1920,la-vache-qui-vole,ab1dc9a9-a0d7-4d37-8ad4-766e5a2d636e,
valais,Champéry,Le 42 Restaurant,suisse,2,4.8,88,+41 24 479 04 05,contact@lewhite.ch,https://www.lewhite.ch/le-42-restaurant/,true,false,unclaimed,Rte de Chavalet 3,1874,le-42-restaurant,3b4c1407-654c-43fe-9d1d-da1b204369fc,
valais,Sierre,Le Bistro du Terminus,suisse,2,4.1,8,+41 27 455 13 51,info@hotel-terminus.ch,https://hotel-terminus.ch/bistrot/,true,false,unclaimed,Rue du Bourg 1,3960,le-bistro-du-terminus,c08712e2-177b-431a-9232-dd76d4a8fe0f,
valais,Martigny,Le Bistrot d'Italie,italien,2,4.5,1104,+41 27 722 00 53,info@lebistrotditalie.ch,https://www.lebistrotditalie.ch/,true,false,unclaimed,Rue d'Oche 10,1920,le-bistrot-ditalie,8d822a56-2f87-4875-9978-fee5cdd1e92f,
valais,Monthey,Le Bistrot des Alpes,francais,3,5,5,+41 24 472 99 00,contact@bistrotdesalpes.ch,https://bistrotdesalpes.ch,true,false,unclaimed,Rue du Pont 11,1870,le-bistrot-des-alpes-monthey,57fcc441-6d56-402b-b9a4-3f88228ca1cc,
valais,Champéry,Le Bistrot du Palladium de Champéry,suisse,2,4.4,134,+41 24 479 15 12,,https://palladiumdechampery.ch/le-bistrot-du-palladium/,true,false,unclaimed,Rte du Centre Sportif 1,1874,le-bistrot-du-palladium-de-champery,406a6f06-d500-41b9-8196-4293c2ae9caa,
valais,Martigny,le Bourg-Ville,suisse,2,4.6,583,+41 27 722 16 00,,http://www.bourg-ville.ch/,true,false,unclaimed,Av. du Grand-Saint-Bernard 40A,1920,le-bourgville,d1ba2b30-82ba-4866-b04e-4c4182fac33f,
valais,Monthey,Le Café de la Place,suisse,2,4.4,5,+41 24 471 66 77,info@cafedelaplace-monthey.ch,https://cafedelaplace-monthey.ch,true,false,unclaimed,Place Centrale 3,1870,le-cafe-de-la-place-monthey,aec39e84-a7b1-47e2-af32-e84259d73d8a,
valais,Haute-Nendaz,Le Carnotzet L'Aigle,suisse,2,4.5,33,+41 27 611 11 11,info@hotelnendaz4vallees.ch,https://www.hotelnendaz4vallees.ch/restaurant-nendaz,true,false,unclaimed,Chem. des Cibles 17,1997,le-carnotzet-laigle,dcd6ddcb-2dfc-45aa-90cf-4d04962654a8,
valais,Verbier,Le Carrefour,suisse,2,4,5,+41 27 771 63 35,reservation@lecarrefour.ch,https://lecarrefour.ch,true,false,unclaimed,Chemin de la Tinte 1,1936,le-carrefour-verbier,ab3fcc13-4833-41af-b039-cb9dd29e3032,
valais,Monthey,Le Central,francais,2,4.8,5,+41 24 471 55 55,,,true,false,unclaimed,Place Centrale 1,1870,le-central,99548d93-b806-4770-9a1f-f83219e414a5,
valais,Champéry,Le Centre Champéry | Restaurant-Bar | Champéry,suisse,2,4.9,142,+41 24 565 18 74,info@lecentre-champery.ch,https://lecentre-champery.ch/,true,false,unclaimed,Rue du Village 58,1874,le-centre-champery-restaurantbar-champery,1a950c44-df7b-4c71-a1e2-0c04e7192a8b,
valais,Martigny,Le Cercle,suisse,2,4.7,52,+41 27 720 59 59,,https://quartierlodze.com/le-cercle,true,false,unclaimed,Av. du Grand-Saint-Bernard 1 bis,1920,le-cercle,a5fcd667-e491-4e27-9366-b669f7cdfee3,
valais,Monthey,Le Chablais Gourmet,gastronomique,4,4.6,5,+41 24 471 22 33,reservation@chablaisgourmet.ch,https://chablaisgourmet.ch,true,true,unclaimed,Rue du Commerce 15,1870,le-chablais-gourmet-monthey,62d27904-f0ee-47f2-95de-74429e07bd32,
valais,Verbier,Le Chaman Restaurant,suisse,2,4.8,86,+41 27 771 19 29,info@le-chaman.ch,https://le-chaman.ch/,true,false,unclaimed,Rte de Verbier Station 100,1936,le-chaman-restaurant,1f866456-d483-486c-90c6-f2978c9b0070,
valais,Verbier,Le Dahu,suisse,2,4.6,1300,+41 27 778 20 00,,http://www.ledahu.ch/,true,false,unclaimed,La Chaux,1936,le-dahu,779e6831-20ef-43cf-818c-e501d29e2487,
valais,Sierre,Le Domino,suisse,2,4.8,5,+41 27 455 83 95,,,true,false,unclaimed,Route de Sion 29,3960,le-domino-sierre,54be8442-38a1-4bd6-adcf-ff4089fd14d5,
valais,Sion,Le Grand Pont,francais,2,5,5,+41 27 322 20 96,,https://grand-pont.ch,true,false,unclaimed,Rue du Grand-Pont 6,1950,le-grand-pont,83025fc6-65d7-4976-973b-6b2e0c66f344,
valais,Monthey,Le Grilladin,americain,2,5,5,+41 24 471 33 44,info@legrilladin.ch,https://legrilladin.ch,true,false,unclaimed,Rue de l Industrie 5,1870,le-grilladin-monthey,2a88567a-97f8-427a-9c18-32b443edb9dc,
valais,Monthey,Le Grillon,italien,2,3.2,5,+41 24 472 22 22,,,true,false,unclaimed,Rue du Château 10,1870,le-grillon,8da7f9ec-69dc-4cd0-95e0-68bd2b6840d0,
valais,Champéry,Le Gueullhi,italien,2,4.2,303,+41 24 479 35 55,,http://www.legueullhi.ch/,true,false,unclaimed,Rte de la Fin 11,1874,le-gueullhi,2c0e0a8e-582e-43f5-af91-ca3bdca1b4e4,
valais,Sion,Le Midi,francais,2,3.4,5,+41 27 558 81 02,,,true,false,unclaimed,Place du Midi 30,1950,le-midi,e971f579-9813-4d30-97b5-31077ec3de21,
valais,Monthey,Le Relais du Simplon,suisse,2,5,5,+41 24 473 55 66,info@relaisdusimplon.ch,https://relaisdusimplon.ch,true,false,unclaimed,Route du Simplon 2,1870,le-relais-du-simplon-monthey,d220f622-b815-4677-ba45-04365e64a3d3,
valais,Sierre,Le Restaurant du Foyer,suisse,2,4.7,376,+41 27 565 74 60,,http://www.lerestaurantdufoyer.ch/,true,false,unclaimed,Rte de Sous-Géronde 87,3960,le-restaurant-du-foyer,2c1409a0-1694-46ee-9d01-14cb13df9450,
valais,Verbier,Le Rouge,fusion,3,4.2,5,+41 27 771 19 81,info@lerouge-verbier.com,https://lerouge-verbier.com,true,false,unclaimed,Place Centrale 5,1936,le-rouge-verbier,775b4a08-7e60-4f3a-806f-c60350585fde,
valais,Verbier,Le Rouge Restaurant & Après-Ski,suisse,2,4.4,393,+41 27 771 80 00,,https://www.lerouge-verbier.com/,true,false,unclaimed,Rue de Ransou 37,1936,le-rouge-restaurant-et-apresski,55ca69b3-7ee6-4956-a82e-2fc6cb35ad5f,
valais,Martigny,"Le Seize, Restaurant bio",vegetarien,2,4.9,28,+41 27 722 05 55,,http://leseize.ch/,true,false,unclaimed,Rue des Etangs 16,1920,le-seize-restaurant-bio,249e6fa1-2de6-4938-8a17-51553366ef62,
valais,Crans-Montana,Le Tirbouchon,francais,3,4.8,5,+41 27 480 26 08,,,true,false,unclaimed,Avenue de la Gare 15,3963,le-tirbouchon-crans-montana,f2d06c44-2993-44e3-b2c7-602a16c25bff,
valais,Sion,Le Verre à Pied,francais,2,4.8,5,+41 27 321 13 80,,https://www.sioncapitaledesvins.com,true,false,unclaimed,Rue du Grand-Pont 29,1950,le-verre-a-pied,55127e82-5e05-4705-9dbc-ef8cc566fc0c,
valais,Haute-Nendaz,Le Vieux Chalet,francais,2,4.8,300,+41 27 288 20 10,,https://levieuxchalet.ch/,true,false,unclaimed,Chem. de Tsamandon 170,1997,le-vieux-chalet,27e0ca29-100b-451a-b727-481c0c48eb0c,
valais,Fully,Les Alpes Fully,suisse,2,4.2,202,+41 27 746 19 77,,https://www.facebook.com/lesalpesfully,true,false,unclaimed,Rue de l'Eglise 41,1926,les-alpes-fully,fc46cb6a-bdae-4638-8798-08f23daf7a6d,
valais,Martigny,Les Trois Couronnes,italien,2,4.6,562,+41 27 723 21 14,contact@les3couronnes.ch,http://www.les3couronnes.ch/,true,false,unclaimed,Pl. du Bourg 8,1920,les-trois-couronnes,762bb22b-2d5b-4280-a19f-531bb1bafcd8,
valais,Sierre,Manora Restaurant Sierre,suisse,2,4,536,+41 27 451 16 99,info@manor.ch,https://www.manor.ch/store-finder/store/sie,true,false,unclaimed,Rte de Sion 92/1. Étage,3960,manora-restaurant-sierre,e7ba26c6-b493-4667-a448-c9bed9e2f1a7,
valais,Sion,Pizzeria de Valère,italien,2,4.3,686,+41 27 203 35 98,info@restaurant-pizzeria-valere.ch,https://restaurant-pizzeria-valere.ch/,true,false,unclaimed,Rue des Echutes 40,1950,pizzeria-de-valere,c4d06996-feab-4866-ad83-beecbccf45fd,
valais,Sion,Pizzeria Luigia,italien,2,4.5,1566,+41 27 322 77 00,gvarivegauche@luigia.ch,https://www.luigia.ch/,true,false,unclaimed,Cr de la Gare 29,1950,pizzeria-luigia,841450c7-0286-4d84-b2ca-56ce3b4bf79e,
valais,Sion,Pizzeria Pont du Rhône,italien,2,4.5,1595,+41 27 203 37 21,,http://www.pontdurhone.ch/,true,false,unclaimed,Rue de la Dixence 46,1950,pizzeria-pont-du-rhone,82c447c1-861c-4091-b66e-3a0715517237,
valais,Monthey,Pizzeria Tre Colori,italien,1,4.6,5,+41 24 471 33 33,,,true,false,unclaimed,Rue du Bourg 12,1870,pizzeria-tre-colori,3f579700-79e7-4f54-9161-507e009dd72a,
valais,Sierre,"Restaurant ""ATABLE """,suisse,2,4.6,104,+41 27 455 75 13,,https://www.atablefoodhub.com/,true,false,unclaimed,Rte de Sion 38,3960,restaurant-atable,c5533d40-d950-4316-a84e-6c786ccb59a8,
valais,Champéry,Restaurant Coquoz,suisse,2,4.6,607,+41 24 479 12 55,,http://restaurant-coquoz.ch/,true,false,unclaimed,Rte de Planachaux 107,1874,restaurant-coquoz,75f46c0d-5e1e-4b5a-b219-09b8822b3e35,
valais,Sion,Restaurant Damien Germanier,gastronomique,4,5,5,+41 27 322 99 88,info@damiengermanier.ch,https://damiengermanier.ch,true,true,unclaimed,Rue du Scex 33,1950,restaurant-damien-germanier,498dfb8b-4a16-4e8e-96f2-1715c0f831b6,
valais,Monthey,Restaurant du Cerf,suisse,2,3.4,5,+41 24 471 44 44,,,true,false,unclaimed,Place Centrale 3,1870,restaurant-du-cerf,6ff49f1a-f74c-48d5-bb14-02bc2d9777ce,
valais,Verbier,Restaurant L Écurie,francais,3,5,5,+41 27 771 27 60,restaurantecurie1936@gmail.com,https://restaurantecurie.ch,true,false,unclaimed,Place Centrale 18,1936,lecurie-verbier,4422762e-bb71-4e5f-8a83-36f2db7e0138,
valais,Monthey,Restaurant La Gare,suisse,2,5,5,+41 24 471 21 21,,,true,false,unclaimed,Place de la Gare 1,1870,restaurant-la-gare,710b4a93-ac84-4612-90e3-2eae2b91de7c,
valais,Verbier,Restaurant La Grange,francais,2,4.6,359,+41 27 771 64 31,,http://www.lagrange.ch/,true,false,unclaimed,Rte de Verbier Station 70,1936,restaurant-la-grange,38840985-86c2-443d-8ea2-8f47f5a19f2a,
valais,Nendaz,Restaurant la Grange by O Miura,suisse,2,4.7,144,+41 27 565 16 17,info@lagrangenendaz.ch,http://www.lagrangenendaz.ch/,true,false,unclaimed,Rte de l'Antenne 18,1997,restaurant-la-grange-by-o-miura,8eb70564-c5be-4950-9496-fd5200a0684a,
valais,Crans-Montana,Restaurant La Plage,suisse,3,5,5,+41 27 481 27 87,webmaster@restaurantlaplage.ch,https://restaurantlaplage.ch,true,true,unclaimed,Route du Lac 1,3963,restaurant-la-plage-crans-montana,868a30e9-d9ff-4087-9768-fbaf481ececf,
valais,Crans-Montana,Restaurant La Rotisserie,suisse,2,4.8,5,+41 27 481 18 85,info@restaurantlarotisserie.com,https://restaurantlarotisserie.com,true,false,unclaimed,Route des Melezes 4,3963,restaurant-la-rotisserie-crans-montana,dd723d17-531c-439d-b7d2-733f98482a73,
valais,Sierre,Restaurant La Villa Sierre,suisse,2,4.5,508,+41 27 456 10 94,,https://restaurant-la-villa.ch/,true,false,unclaimed,Av. du Général Guisan 27,3960,restaurant-la-villa-sierre,f226d443-1360-4bd5-873c-d6fa6f195a12,
valais,Sierre,Restaurant Le Bourgeois,suisse,2,4.1,460,+41 27 455 75 33,,https://www.restaurantlebourgeois.ch/,true,false,unclaimed,Av. du Rothorn 2,3960,restaurant-le-bourgeois,a5aaf4fa-cba5-4568-bc07-d8e939ab604a,
valais,Monthey,Restaurant Le Comptoir,suisse,2,3.8,5,+41 24 471 99 99,,,true,false,unclaimed,Rue de la Plantaud 5,1870,restaurant-le-comptoir,8299582d-cb63-486e-b2e6-b261cf43d4df,
valais,Sierre,Restaurant Le Lion d'or,suisse,2,4.8,62,+41 27 455 06 06,,http://www.liondorsierre.ch/,true,false,unclaimed,Rte de Sous-Géronde 61,3960,restaurant-le-lion-dor,89099a24-43f0-45ef-86e8-669839bffb0e,
valais,Nendaz,Restaurant Les Etagnes,suisse,2,4.8,36,+41 27 565 90 00,info@lesetagnes.com,https://www.lesetagnes.com/fr/restaurant/,true,false,unclaimed,Rte de la Télécabine 69,1997,restaurant-les-etagnes,0b4183f4-7add-47cf-83e6-45db595e4eec,
valais,Champéry,Restaurant les Marmottes by Chateauform',suisse,2,4.3,172,+41 79 691 07 00,,,true,false,unclaimed,Ripaille,1874,restaurant-les-marmottes-by-chateauform,d4de6b2f-5e0d-4e6c-8b91-bcf5bf59effe,
valais,Verbier,Restaurant Les Moulins,francais,3,4.2,5,+41 27 771 22 81,contact@restaurant-les-moulins.ch,https://restaurant-les-moulins.ch,true,false,unclaimed,Route de Verbier Station 60,1936,restaurant-les-moulins-verbier,75981a6e-1ff1-4e3a-9fdd-f7cfd449ad3a,
valais,Martigny,Restaurant Les Touristes,francais,3,5,5,+41 27 552 01 50,info@touristes-martigny.ch,https://touristes-martigny.ch,true,false,unclaimed,Rue de l Hopital 2,1920,les-touristes-martigny,d379cbfc-c494-42a7-852d-c088e60069b6,
valais,Sion,Restaurant Maccaro | Pizzeria à Sion,italien,2,4.5,350,+41 27 565 22 22,ciao@maccaro.ch,https://maccaro.ch/,true,false,unclaimed,Pl. du Midi 29,1950,restaurant-maccaro-pizzeria-sion,d69afbb7-060c-4126-bc21-0f9468b22dbc,
valais,Verbier,Restaurant Marmotte,suisse,2,4.6,485,+41 27 771 68 34,info@lamarmotte-verbier.com,http://www.lamarmotte-verbier.com/,true,false,unclaimed,Les Planards 6,1936,restaurant-marmotte,ee375dd5-3ad5-48b0-98a2-b81671bd21fe,
valais,Sion,Restaurant Roches Brunes Chez Annie,italien,2,4.1,129,+41 78 331 61 99,,https://www.rochesbruneschezannie.com/,true,false,unclaimed,Rue du Scex 38,1950,restaurant-roches-brunes-chez-annie,659877b0-fa66-445e-92d4-e8f5f1ff4aba,
valais,Sion,Restaurant Supersaxo,suisse,2,5,5,+41 27 346 22 33,,https://www.coqenpate.ch,true,false,unclaimed,Passage Supersaxo 1,1950,restaurant-supersaxo,4d6e4d9f-2a32-4ffe-8e69-d71722e67192,
valais,Visp,Restaurant Terrasse,suisse,2,4.4,5,+41 27 946 27 21,,,true,false,unclaimed,Bahnhofplatz 2,3930,restaurant-terrasse-visp,68ae3c8d-d21f-4834-8482-d15d97f29264,
valais,Martigny,Restaurant Terre et Mer,francais,3,5,5,+41 27 723 19 81,terreetmer@bluewin.ch,https://terreetmer.ch,true,false,unclaimed,Rue du College 1,1920,terre-et-mer-martigny,60b6f752-e804-429a-b293-bedf02bfb4c5,
valais,Martigny,Restaurant Vatel,francais,3,5,5,+41 27 552 10 00,reservation@hotelvatel.ch,https://hotelvatel.ch,true,false,unclaimed,Rue des Vorziers 7,1920,restaurant-vatel-martigny,796f453d-0815-43f1-8eae-bc75b8e84417,
valais,Monthey,Sapori del Sud,italien,3,4.2,5,+41 24 473 22 33,info@saporidelsud.ch,https://saporidelsud.ch,true,true,unclaimed,Rue des Bourguignons 6,1870,sapori-del-sud-monthey,4a3eb4cf-797d-4221-ab9b-b295f6035dfb,
valais,Verbier,St Bernard Verbier,suisse,2,4.7,26,+41 27 775 40 00,,https://www.stbernardverbier.com/?r=0,true,false,unclaimed,Rte de Verbier Station 55,1936,st-bernard-verbier,ea86df0f-2740-432d-8ae1-d5777a03d21e,
valais,Martigny,Steak House chez Steve et Arnaud,americain,2,4.2,1212,+41 27 722 25 65,,https://www.steakhouse-martigny.ch/,true,false,unclaimed,Pl. Centrale 10,1920,steak-house-chez-steve-et-arnaud,6651e4b0-a347-43a3-b29f-49e3f04dde23,
valais,Martigny,Steak House Chez Steve et Arnaud,americain,2,3.4,5,+41 27 722 25 65,steakhousemartigny@gmail.com,https://steakhouse-martigny.ch,true,false,unclaimed,Place Centrale 10,1920,steakhouse-martigny,76c7ba8f-d3c7-40fc-b3c1-532c5738dbbe,
valais,Visp,Suphanya,thai,2,4,5,+41 27 946 15 15,,,true,false,unclaimed,Bahnhofstrasse 14,3930,suphanya-visp,abaa7b0d-4be3-4951-8f1b-684e942d2bb5,
valais,Sierre,Terra Brasil Churrascaria,americain,3,2.6,5,+41 27 455 13 95,,,true,false,unclaimed,Avenue du Rothorn 9b,3960,terra-brasil-sierre,26e450b9-6844-43b8-b51e-af8e0e5e5ed2,
valais,Martigny,Terre et mer,suisse,2,4.6,350,+41 27 723 19 81,,https://terreetmer.ch/,true,false,unclaimed,Rue du Collège 1,1920,terre-et-mer,c60c3237-8db8-4da8-93b6-2b7307eeec83,
valais,Monthey,Thai House Monthey,thai,2,5,5,+41 24 471 77 77,,,true,false,unclaimed,Rue du Commerce 7,1870,thai-house-monthey,4ed76f98-f4b8-45c2-b2c0-5a8662e471cf,
valais,Monthey,Thai Orchid,thai,2,5,5,+41 24 473 88 99,info@thaiorchid-monthey.ch,https://thaiorchid-monthey.ch,true,false,unclaimed,Rue du Bourg 12,1870,thai-orchid-monthey,f2499679-c71b-42f1-a739-d07e6d4eed0b,
valais,Brig,Walliserstuba,suisse,2,3.8,5,+41 27 924 25 36,,https://walliserstuba.ch,true,false,unclaimed,Bahnhofstrasse 9,3900,walliserstuba-brig,fe344677-434e-4f0f-89bb-c8c4bac595f7,
valais,Monthey,Wok & Saveurs,chinois,1,5,5,+41 24 471 77 88,info@woketsaveurs.ch,https://woketsaveurs.ch,true,false,unclaimed,Rue du Coppet 18,1870,wok-et-saveurs-monthey,67ef2032-7f5c-4fb9-901f-b6127d386981,
vaud,Lausanne,:Maison66,fruits-de-mer,2,4.7,936,+41 76 292 52 84,,https://maison66.resos.com/booking,true,false,unclaimed,Rue de Genève 66,1004,maison66,13d1bfbc-8628-40a6-99ec-98a0e287a617,
vaud,Vevey,A la Valsainte,suisse,2,4.2,5,+41 21 921 32 60,,https://www.alavalsainte.ch,true,false,unclaimed,Rue du Collège 22,1800,a-la-valsainte,60f46e24-c76c-4695-a5da-9ec10bd203bf,
vaud,Lausanne,An Lac - Vietnamese Eatery,vietnamien,2,4.8,26,+41 78 642 70 38,,https://anlacviet.ch/fr,true,false,unclaimed,Av. Emile-Henri-Jaques-Dalcroze 9,1007,an-lac-vietnamese-eatery,2db0335b-4e72-402c-9150-f2251c2920b1,
vaud,Renens,ASKA Restaurant et Steakhouse,mediterraneen,2,4,5,+41 21 633 70 52,,https://askarestaurant.ch,true,false,unclaimed,Place du Marche 1,1020,aska-steakhouse-renens,4d2e6630-8892-4fbb-adc8-5cd7e4f5c328,
vaud,Lausanne,Auberge de Montheron,suisse,2,5,5,+41 21 731 73 73,,https://montheron.ch,true,false,unclaimed,Route de l Abbaye 2,1053,auberge-de-montheron,a447c593-ea99-47de-9274-efe8a0ca67ab,
vaud,Gland,Balthasar Restaurant et Grill,americain,3,5,5,+41 22 364 50 50,info@balthasar-grill.ch,https://balthasar-grill.ch,true,false,unclaimed,Rue Mauverney 25,1196,balthasar-grill-gland,81465f2e-f24b-4d1a-a81c-5cfc644b0aa0,
vaud,Lausanne,Bạn,fusion,2,4.8,600,+41 21 320 45 55,,https://ban-lausanne.ch/,true,false,unclaimed,Av. de France 38,1004,bn,650dd10b-f6bb-47c7-895f-30695f0c46e2,
vaud,,BÁNH MÌ SAI GON,vietnamien,2,4.8,135,+41 21 558 40 03,saigon@banhmisaigon.net,https://banhmisaigon.net/,true,false,unclaimed,Suisse,,bnh-m-sai-gon,3f4a3e40-d505-439c-845e-7570b498c840,
vaud,Lausanne,Bar à Tapas Aipes,espagnol,2,4.1,82,+41 21 312 84 94,,https://www.bar-tapas-aipes.ch/,true,false,unclaimed,Rue de la Tour 8,1004,bar-tapas-aipes,0dc04312-d2ae-456a-b09b-e9ef962661f4,
vaud,Lausanne,Barbecue Coréen - Au Gourmand,coreen,2,3.9,407,+41 21 311 54 74,,https://yellow.local.ch/d/QwdVAFTUlDaQu_KhebJLZA,true,false,unclaimed,Av. Louis-Ruchonnet 26,1003,barbecue-coreen-au-gourmand,57074d64-6d1a-48a1-8977-cdaba476583e,
vaud,Lausanne,Beirut house,libanais,2,4.8,380,+41 21 601 09 73,info@beiruthouse.ch,http://www.beiruthouse.ch/,true,false,unclaimed,Rue des Fontenailles 10,1007,beirut-house,c5315265-a7d3-4909-a7e7-9a0305056f44,
vaud,Lausanne,Bibibowl 비비볼 (한식당),coreen,2,4.8,276,+41 21 219 29 15,sales@bibibowl.ch,http://www.bibibowl.ch/,true,false,unclaimed,Pl. Grand-Saint-Jean 2,1003,bibibowl,67aae8be-bf0f-4ca5-9543-a7e635c14eb7,
vaud,Lausanne,Brasserie de Montbenon,fruits-de-mer,2,4.2,1077,+41 21 320 40 30,bonjour@brasseriedemontbenon.ch,http://www.brasseriedemontbenon.ch/,true,false,unclaimed,All. Ernest-Ansermet 3,1003,brasserie-de-montbenon,8b2694c8-05c2-49f5-a4ca-c27936e1b479,
vaud,Vevey,Brasserie La Coupole 1912,suisse,2,5,5,+41 21 925 04 04,info@astra-hotel.ch,https://astra-hotel.ch,true,false,unclaimed,Place de la Gare 4,1800,brasserie-la-coupole-1912,a81791e8-60e6-4e41-8cdb-49304358e84d,
vaud,Lausanne,Brasserie Les 100 Suisses,suisse,3,4.6,5,+41 21 312 22 62,contact@brasserieles100suisses.ch,https://www.lenational-lausanne.ch,true,true,unclaimed,Rue Neuve 13,1003,brasserie-les-100-suisses,d13419bd-3e73-4769-8b9d-4314fbe49647,
vaud,Lausanne,Brasserie Saint-Laurent,francais,2,5,5,+41 21 312 11 11,,,true,false,unclaimed,Rue Saint-Laurent 16,1003,brasserie-saint-laurent,c974a156-f293-4bba-9a80-f550d2b76e45,
vaud,Nyon,Cactus Jack,americain,2,4.2,5,+41 22 361 77 78,bar@lecactusjack.ch,https://lecactusjack.ch,true,false,unclaimed,Place de la Gare 13,1260,cactus-jack-nyon,0e3e3438-b65c-4b8a-941d-b5c2870d6933,
vaud,Nyon,Café Conscient,vegetarien,2,4.9,194,+41 79 879 62 80,,https://www.cafeconscient.com/,true,false,unclaimed,Rue de Rive 32,1260,cafe-conscient,57007182-8fac-47f3-9adc-6299496de276,
vaud,Montreux,Caveau des Vignerons,suisse,2,4.6,5,+41 21 963 25 70,reservation@caveau-des-vignerons.ch,https://caveau-des-vignerons.ch,true,false,unclaimed,Rue Industrielle 30bis,1820,caveau-des-vignerons,68a32623-3d77-4caf-9b62-a941504a4e60,
vaud,Lutry,Chez Antoine,francais,2,5,5,+41 21 792 12 34,contact@chezantoine.ch,https://chezantoine.ch,true,false,unclaimed,Grand-Rue 13,1095,chez-antoine-lutry,1c50ace7-15fa-4be7-8059-d2a0da53d7c3,
vaud,Vevey,Comelon Burrito Bar,mexicain,1,4.6,5,+41 21 921 00 55,,https://comelon.ch,true,true,unclaimed,Rue des Deux-Marchés 23,1800,comelon-burrito-bar,4ac8591a-2bf6-45c2-b774-60ce01014f03,
vaud,Lausanne,Croix d Ouchy,italien,2,5,5,+41 21 616 22 33,info@restaurant-croix-d-ouchy.ch,https://restaurant-croix-d-ouchy.ch,true,false,unclaimed,Avenue d Ouchy 43,1006,croix-d-ouchy,7ae36bf7-9e24-4a1b-9744-685b6b2003db,
vaud,Nyon,Croix-Verte,italien,2,4,5,+41 22 361 15 39,,,true,false,unclaimed,Rue Perdtemps 7,1260,croix-verte-nyon,e9e633ac-a0c1-40f2-9e65-06b45a7037ea,
vaud,Lausanne,Déci Comptoir Gourmand,francais,3,5,5,+41 21 616 17 70,bienvenue@decicomptoirgourmand.ch,https://www.decicomptoirgourmand.ch,true,true,unclaimed,Avenue d Ouchy 8,1006,deci-comptoir-gourmand,31fb9334-6d4a-444e-920c-51bda38e21b3,
vaud,Vevey,Emotions par Guy Ravet,francais,4,5,5,+41 21 925 06 06,info@ghdl.ch,https://www.ghdl.ch,true,true,unclaimed,Rue d Italie 1,1800,emotions-par-guy-ravet,ec59072d-cd84-4bcf-9d82-35d54e09b39a,
vaud,Lausanne,Forbici Flon,italien,2,4.8,5,+41 21 320 13 13,info@forbici-flon.ch,https://forbici-flon.ch,true,false,unclaimed,Place de l Europe 9,1003,forbici-flon,eba8e791-48da-4b8e-a2ab-ee1de1154818,
vaud,Montreux,Fouquet s du Casino Barrière,italien,2,4.6,5,+41 21 962 83 83,accueil-montreux@groupebarriere.com,https://www.casinosbarriere.com/montreux,false,false,unclaimed,Rue du Théâtre 9,1820,fouquet-s-du-casino-barriere,38e17836-14c1-48b7-a0c4-b9dbce473c58,
vaud,Bex,Grotto 04,italien,2,4,5,+41 24 463 33 34,grotto04-reservations@hotmail.com,https://grotto04-restaurant-bex.ch,true,false,unclaimed,Ruelle du Marche 10,1880,grotto-04-bex,c172a6b4-556d-4b6a-900c-4e2e95e3a2a5,
vaud,Nyon,Hôtel-Restaurant du XVIe Siècle,suisse,3,4.8,5,+41 22 994 88 00,contact@16eme.com,https://16eme.net,true,false,unclaimed,Rue de la Flechere 2,1260,hotel-restaurant-du-xvie-siecle-nyon,52282441-bc2d-402a-a4b1-c593706dbc7b,
vaud,Vevey,Ichioshi Sushi Bar,japonais,2,4.6,5,+41 21 921 44 20,,https://www.ichioshi-sushi-vevey.ch,true,false,unclaimed,Rue du Conseil 14,1800,ichioshi-sushi-bar,0ed9ebb2-fbc4-4c77-bd9f-d1caf60a60d2,
vaud,Rolle,Il Pulcinella,italien,2,5,5,+41 21 825 40 80,,https://il-pulcinella.ch,false,false,unclaimed,Grand-Rue 4,1180,il-pulcinella-rolle,70ac0d26-002a-4bb9-90d2-230039dcde9e,
vaud,Lausanne,Indian Zayeka,indien,2,4.8,5,+41 21 691 58 57,indianzayeka@yahoo.com,https://www.indianzayeka.ch,true,false,unclaimed,Rue de la Mouline 8,1022,indian-zayeka,353c6662-fb56-4e5c-8994-f022b84460a6,
vaud,Lausanne,Istanbul Grill & More - Sallaz,turc,2,3.8,625,+41 21 653 00 37,eat@istanbul-grill.ch,http://www.istanbul-grill.ch/,true,false,unclaimed,Place de la Sallaz 3,1010,istanbul-grill-et-more-sallaz,cee85466-0ca0-4cbc-b95c-9490961fe22e,
vaud,Lausanne,Istanbul Grill Flon,turc,2,3.7,1697,+41 21 311 14 93,eat@istanbul-grill.ch,http://www.istanbul-grill.ch/,true,false,unclaimed,Rue des Côtes-de-Montbenon 20,1003,istanbul-grill-flon,ea5b304b-b3f1-4ba0-a0c4-259b78793a4b,
vaud,Vevey,Kaiseki by Manabu,japonais,4,4.8,5,+41 21 923 32 50,restaurant@hoteltroiscouronnes.ch,https://manabu-kaiseki.ch,true,false,unclaimed,Rue d Italie 49,1800,kaiseki-by-manabu,b385119f-8f2a-47ad-baa1-71d7afd62ebc,
vaud,Lausanne,KOSANN,coreen,2,4.5,292,+41 21 323 53 64,,https://www.restaurant-kosann.ch/,true,false,unclaimed,Rue Centrale 23,1003,kosann,b6c617e1-39eb-42a4-a4c2-02e627a67429,
